,tarih,ürün_kodu,ürün_adi,kategori,fiyat,adet,toplam_satis,musteri_id
1405,2022-11-14,P024,Bilgisayar,Elektronik,303.19,2,606.38,1131
1406,2023-04-21,P037,Fırın,Ev Aletleri,507.94,18,9142.92,4743
1407,2023-11-01,P087,Kulaklık,Elektronik,289.11,19,5493.09,1924
1408,2022-11-22,P087,Kulaklık,Elektronik,536.43,19,10192169999999900,1753
1409,2023-07-28,P024,Bilgisayar,Elektronik,255.66,14,3579.24,9958
1410,2024-07-18,P082,Defter,Kırtasiye,1373.41,7,9613.87,5363
1411,2024-07-04,P011,Kalem,Kırtasiye,376.32,5,1881.6,3990
1412,2023-05-25,P087,Kulaklık,Elektronik,203.5,2,407.0,1157
1413,2024-04-19,P018,Telefon,Elektronik,1156.15,15,17342.25,2845
1414,2023-10-05,P037,Fırın,Ev Aletleri,568.18,1,568.18,3887
1415,2023-12-20,P082,Defter,Kırtasiye,1004.84,4,4019.36,4979
1416,2024-11-03,P063,Klima,Elektronik,161.96,14,2267.44,5531
1417,2023-11-26,P082,Defter,Kırtasiye,1047.74,8,8381.92,7684
1418,2023-01-05,P063,Klima,Elektronik,316.01,13,4108.13,4928
1419,2023-07-31,P011,Kalem,Kırtasiye,147.17,13,1913.21,4867
1420,2024-09-08,P097,Su Şişesi,Mutfak Ürünleri,547.69,1,547.69,5897
1421,2023-01-28,P024,Bilgisayar,Elektronik,1325.63,18,23861340000000000,4921
1422,2024-01-29,P024,Bilgisayar,Elektronik,381.27,16,6100.32,9869
1423,2024-07-06,P011,Kalem,Kırtasiye,1044.96,16,16719.36,8003
1424,2024-08-13,P010,Çanta,Giyim,1380.28,19,26225.32,3158
1425,2023-04-04,P082,Defter,Kırtasiye,491.43,5,2457.15,9271
1426,2023-02-01,P032,Mouse,Elektronik,565.35,10,5653.5,2348
1427,2024-02-24,P037,Fırın,Ev Aletleri,745.34,7,5217.38,8158
1428,2024-08-28,P011,Kalem,Kırtasiye,882.2,12,10586.4,2424
1429,2024-08-14,P032,Mouse,Elektronik,106.02,17,1802.34,6735
1430,2023-06-08,P018,Telefon,Elektronik,722.63,5,3613.15,5129
1431,2024-04-04,P032,Mouse,Elektronik,406.35,15,6095.25,1696
1432,2024-07-14,P037,Fırın,Ev Aletleri,1409.23,4,5636.92,1680
1433,2023-04-11,P087,Kulaklık,Elektronik,608.84,13,7914.92,5931
1434,2024-03-13,P024,Bilgisayar,Elektronik,1302.71,19,24751.49,9342
1435,2024-07-16,P010,Çanta,Giyim,1087.24,4,4348.96,8733
1436,2022-11-21,P063,Klima,Elektronik,944.93,14,13229.02,9274
1437,2023-12-08,P082,Defter,Kırtasiye,1073.03,5,5365.15,2253
1438,2024-03-22,P037,Fırın,Ev Aletleri,612.39,4,2449.56,5944
1439,2023-02-12,P097,Su Şişesi,Mutfak Ürünleri,122.21,13,1588.73,8168
1440,2023-02-28,P097,Su Şişesi,Mutfak Ürünleri,979.88,9,8818.92,2167
1441,2023-02-04,P037,Fırın,Ev Aletleri,984.46,5,4922.3,1828
1442,2024-07-10,P097,Su Şişesi,Mutfak Ürünleri,429.14,12,5149.68,6589
1443,2023-08-02,P024,Bilgisayar,Elektronik,769.7,19,14624.3,1608
1444,2024-05-06,P082,Defter,Kırtasiye,1211.78,11,13329.58,8144
1445,2023-09-08,P032,Mouse,Elektronik,748.18,14,10474.52,6920
1446,2024-01-22,P032,Mouse,Elektronik,24.0,8,192.0,4131
1447,2024-10-24,P097,Su Şişesi,Mutfak Ürünleri,1167.74,2,2335.48,5643
1448,2024-09-21,P063,Klima,Elektronik,460.53,7,3223.71,3139
1449,2023-06-20,P097,Su Şişesi,Mutfak Ürünleri,815.49,3,24464700000000000,7232
1450,2023-03-27,P011,Kalem,Kırtasiye,1448.41,1,1448.41,6721
1451,2023-07-17,P087,Kulaklık,Elektronik,17.34,19,329.46,2128
1452,2024-03-10,P063,Klima,Elektronik,1326.33,5,6631.65,2674
1453,2024-07-09,P018,Telefon,Elektronik,853.98,13,11101.74,2033
1454,2022-12-01,P011,Kalem,Kırtasiye,687.14,15,10307.1,9579
1455,2024-09-05,P097,Su Şişesi,Mutfak Ürünleri,764.52,5,3822.6,7757
1456,2024-02-19,P018,Telefon,Elektronik,359.21,2,718.42,8685
1457,2024-05-15,P010,Çanta,Giyim,1399.65,15,20994.75,5861
1458,2023-05-26,P010,Çanta,Giyim,1353.06,14,18942.84,4209
1459,2023-09-13,P010,Çanta,Giyim,1283.96,14,17975440000000000,5245
1460,2022-12-14,P082,Defter,Kırtasiye,1194.47,19,22694.93,7913
1461,2023-02-22,P010,Çanta,Giyim,1300.41,16,20806.56,6209
1462,2023-01-22,P082,Defter,Kırtasiye,1129.7,18,20334.6,1620
1463,2024-03-05,P018,Telefon,Elektronik,1324.84,17,22522.28,5450
1464,2024-08-11,P011,Kalem,Kırtasiye,115.74,18,2083.32,5602
1465,2024-02-18,P032,Mouse,Elektronik,424.06,18,7633.08,7877
1466,2024-03-10,P024,Bilgisayar,Elektronik,1076.43,14,15070.02,4701
1467,2024-09-10,P010,Çanta,Giyim,866.52,6,5199.12,1465
1468,2024-07-13,P087,Kulaklık,Elektronik,1300.3,1,1300.3,5049
1469,2022-12-27,P032,Mouse,Elektronik,126.49,18,2276.82,7424
1470,2023-03-11,P018,Telefon,Elektronik,481.73,1,481.73,7156
1471,2024-05-27,P082,Defter,Kırtasiye,1180.62,4,4722.48,9565
1472,2024-08-19,P097,Su Şişesi,Mutfak Ürünleri,65.81,14,921.34,3838
1473,2022-11-24,P097,Su Şişesi,Mutfak Ürünleri,496.57,16,7945.12,7443
1474,2024-05-09,P097,Su Şişesi,Mutfak Ürünleri,610.14,11,6711.54,5993
1475,2023-09-29,P024,Bilgisayar,Elektronik,705.74,14,9880.36,1061
1476,2023-08-31,P082,Defter,Kırtasiye,154.54,19,2936.26,6869
1477,2022-12-17,P032,Mouse,Elektronik,1434.78,14,20086.92,6874
1478,2024-04-27,P011,Kalem,Kırtasiye,1448.96,14,20285.44,1184
1479,2024-05-04,P032,Mouse,Elektronik,865.69,5,4328450000000000,4339
1480,2024-02-20,P097,Su Şişesi,Mutfak Ürünleri,611.27,10,6112.7,3351
1481,2023-10-17,P063,Klima,Elektronik,194.62,18,3503.16,3707
1482,2024-02-17,P063,Klima,Elektronik,1128.28,15,16924.2,9892
1483,2023-02-03,P037,Fırın,Ev Aletleri,2024-09-12 00:00:00,10,129.0,7228
1484,2023-11-23,P097,Su Şişesi,Mutfak Ürünleri,1191.19,15,17867850000000000,8919
1485,2023-06-01,P097,Su Şişesi,Mutfak Ürünleri,273.78,9,24640199999999900,1903
1486,2024-06-24,P037,Fırın,Ev Aletleri,1110.43,17,18877.31,2699
1487,2024-04-09,P032,Mouse,Elektronik,361.6,1,361.6,6223
1488,2023-09-15,P082,Defter,Kırtasiye,1075.07,15,16126.05,9838
1489,2023-05-26,P082,Defter,Kırtasiye,103.87,8,830.96,3152
1490,2024-08-01,P082,Defter,Kırtasiye,952.34,2,1904.68,3139
1491,2024-08-23,P024,Bilgisayar,Elektronik,1357.56,16,21720.96,3142
1492,2024-08-02,P011,Kalem,Kırtasiye,295.8,1,295.8,9731
1493,2023-03-10,P010,Çanta,Giyim,374.32,4,1497.28,7675
1494,2024-10-19,P087,Kulaklık,Elektronik,1300.76,9,11706.84,6108
1495,2024-05-06,P082,Defter,Kırtasiye,1344.76,2,2689.52,7677
1496,2023-02-13,P018,Telefon,Elektronik,212.94,3,6388199999999990,4673
1497,2023-02-05,P024,Bilgisayar,Elektronik,224.7,6,13481999999999900,4071
1498,2023-01-13,P010,Çanta,Giyim,292.24,11,32146400000000000,6914
1499,2023-12-17,P010,Çanta,Giyim,229.58,10,2295.8,4698
1500,2024-04-16,P024,Bilgisayar,Elektronik,825.46,17,14032.82,1150
1501,2023-03-02,P032,Mouse,Elektronik,1413.61,19,26858.59,4882
1502,2023-02-16,P011,Kalem,Kırtasiye,1202.39,13,15631070000000000,4429
1503,2023-09-15,P082,Defter,Kırtasiye,1407.8,9,12670.2,8678
1504,2024-04-24,P037,Fırın,Ev Aletleri,923.81,11,10161.91,2312
1505,2022-11-23,P010,Çanta,Giyim,70.1,16,1121.6,3042
1506,2023-06-25,P018,Telefon,Elektronik,119.31,14,1670.34,2803
1507,2024-05-24,P032,Mouse,Elektronik,68.92,14,964.88,6165
1508,2023-10-23,P063,Klima,Elektronik,920.06,16,14720.96,5477
1509,2022-12-18,P063,Klima,Elektronik,1345.53,3,4036.59,7225
1510,2023-01-25,P010,Çanta,Giyim,94.72,12,1136.64,8057
1511,2023-06-01,P097,Su Şişesi,Mutfak Ürünleri,330.09,1,330.09,5746
1512,2023-04-06,P082,Defter,Kırtasiye,388.95,1,388.95,3346
1513,2023-07-12,P037,Fırın,Ev Aletleri,231.72,5,1158.6,2414
1514,2023-01-02,P097,Su Şişesi,Mutfak Ürünleri,431.0,8,3448.0,7799
1515,2023-11-18,P097,Su Şişesi,Mutfak Ürünleri,292.09,11,3212.99,1901
1516,2023-10-19,P037,Fırın,Ev Aletleri,1071.22,18,19281.96,9674
1517,2024-04-26,P063,Klima,Elektronik,1330.73,10,13307.3,4869
1518,2023-10-16,P082,Defter,Kırtasiye,661.64,15,9924.6,8676
1519,2024-05-24,P087,Kulaklık,Elektronik,316.37,6,1898.22,4212
1520,2024-03-25,P037,Fırın,Ev Aletleri,456.42,11,5020.62,7745
1521,2023-12-21,P063,Klima,Elektronik,1357.11,1,1357.11,6006
1522,2024-05-03,P097,Su Şişesi,Mutfak Ürünleri,769.84,11,8468.24,2129
1523,2023-03-09,P011,Kalem,Kırtasiye,535.21,12,6422.52,1731
1524,2022-12-12,P087,Kulaklık,Elektronik,896.26,16,14340.16,9592
1525,2023-02-13,P097,Su Şişesi,Mutfak Ürünleri,893.95,4,3575.8,7062
1526,2023-05-19,P024,Bilgisayar,Elektronik,481.4,15,7221.0,4081
1527,2023-07-21,P011,Kalem,Kırtasiye,253.41,4,1013.64,9301
1528,2024-04-21,P010,Çanta,Giyim,1293.72,18,23286.96,5874
1529,2024-08-11,P024,Bilgisayar,Elektronik,887.76,11,9765.36,7720
1530,2023-07-03,P011,Kalem,Kırtasiye,584.47,7,4091.29,3999
1531,2024-09-16,P037,Fırın,Ev Aletleri,267.07,2,534.14,4018
1532,2023-02-22,P097,Su Şişesi,Mutfak Ürünleri,98.75,17,1678.75,9479
1533,2024-06-19,P082,Defter,Kırtasiye,1489.01,10,14890.1,1006
1534,2024-02-21,P082,Defter,Kırtasiye,746.63,19,14185.97,4468
1535,2023-06-24,P082,Defter,Kırtasiye,1016.84,19,19319.96,2722
1536,2023-11-10,P082,Defter,Kırtasiye,509.81,4,2039.24,6095
1537,2024-07-27,P037,Fırın,Ev Aletleri,679.05,5,3395.25,1553
1538,2024-06-16,P010,Çanta,Giyim,1936-08-01 00:00:00,7,58.52,4777
1539,2023-05-16,P011,Kalem,Kırtasiye,501.28,18,9023.04,5174
1540,2023-03-18,P010,Çanta,Giyim,943.54,11,10378.94,3742
1541,2024-05-16,P037,Fırın,Ev Aletleri,628.68,1,628.68,9006
1542,2023-01-18,P010,Çanta,Giyim,1266.65,18,22799.7,2131
1543,2024-04-09,P087,Kulaklık,Elektronik,261.53,8,2092.24,7870
1544,2024-08-16,P063,Klima,Elektronik,804.54,6,4827.24,3237
1545,2024-06-25,P010,Çanta,Giyim,49.68,1,49.68,6646
1546,2024-03-27,P032,Mouse,Elektronik,136.86,16,2189.76,1004
1547,2023-05-11,P082,Defter,Kırtasiye,165.8,8,1326.4,8368
1548,2023-11-20,P087,Kulaklık,Elektronik,138.22,14,1935.08,2777
1549,2023-04-22,P024,Bilgisayar,Elektronik,253.51,17,4309.67,7440
1550,2023-12-22,P032,Mouse,Elektronik,1478.19,17,25129.23,7390
1551,2023-04-10,P010,Çanta,Giyim,1132.05,18,20376.9,1078
1552,2023-03-22,P024,Bilgisayar,Elektronik,913.23,3,2739.69,7901
1553,2023-08-09,P032,Mouse,Elektronik,1139.61,12,13675.32,1322
1554,2024-06-30,P063,Klima,Elektronik,467.44,2,934.88,9354
1555,2024-04-15,P087,Kulaklık,Elektronik,1470.25,11,16172.75,2036
1556,2024-01-24,P063,Klima,Elektronik,970.41,10,9704.1,7232
1557,2024-04-22,P082,Defter,Kırtasiye,845.41,15,12681.15,2690
1558,2022-11-30,P032,Mouse,Elektronik,626.64,16,10026.24,6428
1559,2024-03-12,P087,Kulaklık,Elektronik,152.34,2,304.68,4298
1560,2023-04-11,P087,Kulaklık,Elektronik,749.03,8,5992.24,3343
1561,2024-02-28,P024,Bilgisayar,Elektronik,620.93,4,2483.72,8180
1562,2023-06-07,P097,Su Şişesi,Mutfak Ürünleri,135.21,16,2163.36,4414
1563,2024-04-02,P087,Kulaklık,Elektronik,508.62,2,1017.24,5563
1564,2023-06-03,P087,Kulaklık,Elektronik,1084.5,2,2169.0,7255
1565,2024-02-13,P082,Defter,Kırtasiye,904.62,17,15378.54,6987
1566,2024-07-29,P018,Telefon,Elektronik,88.68,9,7981200000000000,9462
1567,2022-12-31,P011,Kalem,Kırtasiye,21.35,12,25620000000000000,8262
1568,2024-02-11,P024,Bilgisayar,Elektronik,1324.41,11,14568.51,9481
1569,2024-01-28,P037,Fırın,Ev Aletleri,717.68,14,10047.52,1899
1570,2023-04-12,P011,Kalem,Kırtasiye,509.37,16,8149.92,6026
1571,2022-12-27,P087,Kulaklık,Elektronik,881.48,13,11459.24,7780
1572,2023-08-03,P082,Defter,Kırtasiye,717.68,19,13635919999999900,8755
1573,2023-05-17,P032,Mouse,Elektronik,657.48,6,3944.88,3069
1574,2022-12-08,P087,Kulaklık,Elektronik,508.52,9,4576.68,1543
1575,2024-09-10,P032,Mouse,Elektronik,1062.21,7,7435.47,1119
1576,2023-04-10,P087,Kulaklık,Elektronik,630.49,11,6935.39,7305
1577,2023-01-25,P087,Kulaklık,Elektronik,1275.12,16,20401.92,9354
1578,2023-05-28,P082,Defter,Kırtasiye,1020.46,13,13265.98,2832
1579,2023-04-01,P097,Su Şişesi,Mutfak Ürünleri,1062.23,7,7435610000000000,9575
1580,2024-09-12,P097,Su Şişesi,Mutfak Ürünleri,457.71,16,7323.36,1071
1581,2024-07-05,P011,Kalem,Kırtasiye,1401.07,5,7005349999999990,2766
1582,2024-02-10,P032,Mouse,Elektronik,403.75,13,5248.75,3749
1583,2023-12-12,P011,Kalem,Kırtasiye,812.91,16,13006.56,6451
1584,2024-08-07,P011,Kalem,Kırtasiye,1131.64,3,3394.92,7104
1585,2022-12-04,P087,Kulaklık,Elektronik,1301.73,9,11715.57,8679
1586,2023-07-26,P087,Kulaklık,Elektronik,358.81,3,1076.43,3934
1587,2023-09-13,P082,Defter,Kırtasiye,667.51,9,6007.59,5131
1588,2024-03-19,P032,Mouse,Elektronik,270.5,13,3516.5,6255
1589,2023-03-22,P011,Kalem,Kırtasiye,514.51,5,2572.55,7110
1590,2023-09-21,P087,Kulaklık,Elektronik,954.56,3,2863.68,7960
1591,2023-12-15,P010,Çanta,Giyim,1015.67,8,8125.36,7082
1592,2023-03-28,P011,Kalem,Kırtasiye,351.07,6,2106.42,6512
1593,2024-01-30,P010,Çanta,Giyim,1427.63,7,9993.41,8631
1594,2023-11-04,P097,Su Şişesi,Mutfak Ürünleri,957.34,10,9573.4,1127
1595,2024-05-01,P032,Mouse,Elektronik,756.57,6,4539.42,2372
1596,2024-10-12,P032,Mouse,Elektronik,1313.61,12,15763.32,1606
1597,2023-11-10,P037,Fırın,Ev Aletleri,1320.77,14,18490.78,5348
1598,2024-09-21,P018,Telefon,Elektronik,1425.38,16,22806.08,6892
1599,2022-12-29,P032,Mouse,Elektronik,1196.22,14,16747.08,2041
1600,2023-04-09,P097,Su Şişesi,Mutfak Ürünleri,1164.88,17,19802960000000000,9305
1601,2023-08-20,P024,Bilgisayar,Elektronik,131.92,7,923.44,8490
1602,2023-11-17,P010,Çanta,Giyim,810.74,7,5675.18,6928
1603,2024-06-21,P097,Su Şişesi,Mutfak Ürünleri,223.16,6,1338.96,1602
1604,2024-05-25,P082,Defter,Kırtasiye,778.84,7,5451.88,5017
1605,2024-01-17,P018,Telefon,Elektronik,450.03,1,450.03,7441
1606,2024-06-27,P018,Telefon,Elektronik,501.96,6,3011.76,8924
1607,2024-01-03,P018,Telefon,Elektronik,558.27,5,2791.35,2887
1608,2023-03-12,P087,Kulaklık,Elektronik,924.56,8,7396.48,6420
1609,2023-04-24,P024,Bilgisayar,Elektronik,1082.99,6,64979400000000000,2443
1610,2023-01-10,P097,Su Şişesi,Mutfak Ürünleri,200.05,1,200.05,7933
1611,2024-06-25,P024,Bilgisayar,Elektronik,255.9,2,511.8,2394
1612,2023-12-06,P037,Fırın,Ev Aletleri,376.81,8,3014.48,9870
1613,2024-06-09,P010,Çanta,Giyim,505.99,2,1011.98,2963
1614,2022-12-09,P063,Klima,Elektronik,717.13,7,5019.91,2318
1615,2024-05-27,P024,Bilgisayar,Elektronik,509.74,1,509.74,1901
1616,2023-04-06,P024,Bilgisayar,Elektronik,814.86,18,14667.48,6588
1617,2023-12-02,P082,Defter,Kırtasiye,193.83,5,969.15,6431
1618,2023-10-04,P087,Kulaklık,Elektronik,1287.4,9,11586.6,8522
1619,2023-09-23,P097,Su Şişesi,Mutfak Ürünleri,1460.39,13,18985.07,4866
1620,2024-06-19,P010,Çanta,Giyim,1096.7,12,13160.4,2273
1621,2023-03-17,P011,Kalem,Kırtasiye,1463.57,16,23417.12,1168
1622,2023-09-30,P024,Bilgisayar,Elektronik,1035.43,8,8283.44,4362
1623,2024-09-14,P011,Kalem,Kırtasiye,1043.4,4,4173.6,6831
1624,2023-10-10,P082,Defter,Kırtasiye,1384.17,6,8305.02,9258
1625,2023-07-18,P097,Su Şişesi,Mutfak Ürünleri,937.94,5,4689700000000000,9541
1626,2023-03-08,P010,Çanta,Giyim,1489.83,13,19367.79,9081
1627,2024-01-16,P037,Fırın,Ev Aletleri,214.55,19,4076.45,2814
1628,2024-05-25,P018,Telefon,Elektronik,1125.75,12,13509.0,7920
1629,2023-04-01,P037,Fırın,Ev Aletleri,108.42,7,758.94,8440
1630,2023-02-10,P087,Kulaklık,Elektronik,46.7,16,747.2,6550
1631,2023-06-11,P011,Kalem,Kırtasiye,892.19,8,7137.52,9149
1632,2024-05-22,P010,Çanta,Giyim,871.39,12,10456.68,3175
1633,2022-12-08,P087,Kulaklık,Elektronik,610.15,5,3050.75,1908
1634,2023-11-24,P010,Çanta,Giyim,1061.35,10,10613.5,6873
1635,2024-01-24,P087,Kulaklık,Elektronik,627.0,19,11913.0,3175
1636,2024-04-20,P010,Çanta,Giyim,363.26,2,726.52,6143
1637,2024-10-27,P087,Kulaklık,Elektronik,410.06,1,410.06,1325
1638,2023-12-17,P087,Kulaklık,Elektronik,123.98,5,619.9,5911
1639,2024-08-05,P032,Mouse,Elektronik,285.85,9,2572.65,5916
1640,2024-10-27,P024,Bilgisayar,Elektronik,1369.56,8,10956.48,9686
1641,2024-02-09,P082,Defter,Kırtasiye,178.71,6,1072.26,1981
1642,2024-03-03,P032,Mouse,Elektronik,1319.57,17,22432.69,2132
1643,2023-04-14,P063,Klima,Elektronik,1387.06,19,26354.14,2206
1644,2024-10-28,P087,Kulaklık,Elektronik,986.74,12,11840.88,8102
1645,2024-03-11,P097,Su Şişesi,Mutfak Ürünleri,860.6,10,8606.0,6908
1646,2024-01-21,P010,Çanta,Giyim,1197.65,3,35929500000000000,6083
1647,2024-05-13,P082,Defter,Kırtasiye,1210.02,3,3630.06,4434
1648,2024-06-29,P024,Bilgisayar,Elektronik,501.72,8,4013.76,7435
1649,2023-09-04,P024,Bilgisayar,Elektronik,744.52,4,2978.08,4074
1650,2023-11-19,P087,Kulaklık,Elektronik,1228.92,15,18433800000000000,7026
1651,2024-04-16,P032,Mouse,Elektronik,1941-05-01 00:00:00,11,59510000000000000,1934
1652,2024-11-05,P097,Su Şişesi,Mutfak Ürünleri,1182.1,9,10638.9,6108
1653,2023-04-12,P063,Klima,Elektronik,157.4,14,2203.6,7529
1654,2023-07-26,P010,Çanta,Giyim,45.15,13,5869499999999990,3244
1655,2024-04-22,P082,Defter,Kırtasiye,978.09,18,17605.62,6274
1656,2024-10-10,P097,Su Şişesi,Mutfak Ürünleri,141.81,17,2410.77,5485
1657,2023-01-21,P063,Klima,Elektronik,37.32,16,597.12,5237
1658,2023-02-07,P010,Çanta,Giyim,572.64,1,572.64,4591
1659,2023-02-22,P097,Su Şişesi,Mutfak Ürünleri,1490.5,9,13414.5,2161
1660,2023-10-23,P063,Klima,Elektronik,676.57,2,1353.14,6706
1661,2024-03-05,P087,Kulaklık,Elektronik,1474.47,14,20642.58,5125
1662,2023-07-19,P011,Kalem,Kırtasiye,748.86,10,7488.6,7309
1663,2023-02-28,P037,Fırın,Ev Aletleri,39.02,4,156.08,6828
1664,2023-06-26,P032,Mouse,Elektronik,71.86,13,934.18,9769
1665,2024-02-03,P010,Çanta,Giyim,1162.25,9,10460.25,7189
1666,2024-03-17,P018,Telefon,Elektronik,1035.87,1,1035.87,5452
1667,2023-08-10,P011,Kalem,Kırtasiye,1204.65,5,6023.25,3061
1668,2024-07-20,P082,Defter,Kırtasiye,1455.74,18,26203.32,3594
1669,2024-11-03,P037,Fırın,Ev Aletleri,833.14,7,5831.98,3164
1670,2024-05-25,P037,Fırın,Ev Aletleri,1190.67,14,16669.38,9426
1671,2023-02-06,P063,Klima,Elektronik,1382.93,10,13829.3,3930
1672,2024-08-07,P010,Çanta,Giyim,255.0,15,3825.0,6215
1673,2023-05-18,P037,Fırın,Ev Aletleri,674.06,6,4044.36,9348
1674,2023-03-09,P063,Klima,Elektronik,231.64,1,231.64,1856
1675,2023-01-24,P063,Klima,Elektronik,355.55,2,711.1,8736
1676,2022-11-20,P010,Çanta,Giyim,1473.21,1,1473.21,3726
1677,2023-05-04,P097,Su Şişesi,Mutfak Ürünleri,1396.91,5,6984.55,7610
1678,2023-08-24,P082,Defter,Kırtasiye,1414.79,6,8488.74,2165
1679,2024-05-14,P011,Kalem,Kırtasiye,1252.81,1,1252.81,5168
1680,2024-02-28,P087,Kulaklık,Elektronik,1245.49,5,6227.45,2726
1681,2024-03-18,P011,Kalem,Kırtasiye,1160.93,1,1160.93,3716
1682,2024-07-12,P082,Defter,Kırtasiye,1471.5,14,20601.0,8746
1683,2022-11-27,P082,Defter,Kırtasiye,1321.06,14,18494.84,1403
1684,2023-02-13,P018,Telefon,Elektronik,1314.45,6,7886700000000000,8940
1685,2023-06-02,P097,Su Şişesi,Mutfak Ürünleri,18.56,11,204.16,8049
1686,2023-12-02,P010,Çanta,Giyim,323.09,15,4846349999999990,9502
1687,2023-01-13,P011,Kalem,Kırtasiye,801.84,18,14433.12,2179
1688,2023-10-19,P063,Klima,Elektronik,22.66,8,181.28,2503
1689,2023-07-23,P037,Fırın,Ev Aletleri,548.54,19,10422259999999900,4772
1690,2024-05-24,P010,Çanta,Giyim,485.03,7,3395.21,1118
1691,2023-03-14,P082,Defter,Kırtasiye,214.24,13,2785.12,2685
1692,2024-02-15,P018,Telefon,Elektronik,1373.19,18,24717.42,5047
1693,2022-12-24,P037,Fırın,Ev Aletleri,489.9,2,979.8,9046
1694,2023-09-05,P010,Çanta,Giyim,793.17,2,1586.34,4310
1695,2024-05-19,P087,Kulaklık,Elektronik,707.78,2,1415.56,1108
1696,2024-08-01,P032,Mouse,Elektronik,991.11,9,8919.99,1416
1697,2024-02-19,P024,Bilgisayar,Elektronik,954.91,15,14323.65,9874
1698,2023-06-03,P024,Bilgisayar,Elektronik,947.31,1,947.31,4538
1699,2023-09-30,P011,Kalem,Kırtasiye,477.94,12,5735.28,5446
1700,2024-05-22,P063,Klima,Elektronik,175.35,19,3331.65,5956
1701,2023-02-09,P063,Klima,Elektronik,626.99,9,5642.91,6428
1702,2023-06-03,P037,Fırın,Ev Aletleri,706.72,8,5653.76,5913
1703,2023-11-17,P063,Klima,Elektronik,1356.82,11,14925.02,6533
1704,2024-10-29,P032,Mouse,Elektronik,572.2,11,6294200000000000,9008
1705,2023-08-27,P037,Fırın,Ev Aletleri,990.67,19,18822.73,2782
1706,2023-05-04,P010,Çanta,Giyim,762.71,9,6864.39,3501
1707,2024-06-26,P010,Çanta,Giyim,893.52,16,14296.32,4132
1708,2023-10-12,P087,Kulaklık,Elektronik,1029.52,12,12354.24,4272
1709,2023-08-22,P032,Mouse,Elektronik,1390.71,5,6953.55,7455
1710,2024-02-16,P032,Mouse,Elektronik,860.08,7,6020.56,4281
1711,2023-05-14,P024,Bilgisayar,Elektronik,975.35,13,12679.55,8002
1712,2023-04-10,P082,Defter,Kırtasiye,1299.67,15,19495050000000000,2520
1713,2022-12-31,P037,Fırın,Ev Aletleri,1032.39,12,12388.68,5665
1714,2023-05-29,P018,Telefon,Elektronik,1020.46,8,8163.68,6915
1715,2023-10-03,P097,Su Şişesi,Mutfak Ürünleri,499.02,2,998.04,9605
1716,2024-09-10,P032,Mouse,Elektronik,22.96,1,22.96,1229
1717,2023-06-14,P063,Klima,Elektronik,1289.4,1,1289.4,4973
1718,2023-07-03,P087,Kulaklık,Elektronik,188.31,10,1883.1,7377
1719,2023-09-29,P082,Defter,Kırtasiye,1499.63,11,16495.93,2663
1720,2023-01-23,P087,Kulaklık,Elektronik,713.33,17,12126.61,9756
1721,2023-05-17,P082,Defter,Kırtasiye,83.89,14,1174.46,4820
1722,2024-03-19,P087,Kulaklık,Elektronik,781.39,12,9376.68,7413
1723,2024-01-08,P010,Çanta,Giyim,1496.69,10,14966.9,3201
1724,2023-02-16,P024,Bilgisayar,Elektronik,432.23,18,7780.14,2108
1725,2022-11-07,P097,Su Şişesi,Mutfak Ürünleri,210.59,11,2316.49,4844
1726,2023-11-19,P032,Mouse,Elektronik,1144.93,17,19463.81,1191
1727,2024-08-11,P011,Kalem,Kırtasiye,167.62,16,2681.92,8363
1728,2023-06-24,P087,Kulaklık,Elektronik,1177.81,1,1177.81,4700
1729,2023-05-25,P063,Klima,Elektronik,1048.04,6,6288.24,9187
1730,2023-01-11,P032,Mouse,Elektronik,185.32,13,2409.16,4273
1731,2023-12-09,P037,Fırın,Ev Aletleri,386.78,2,773.56,3891
1732,2024-09-21,P037,Fırın,Ev Aletleri,427.57,6,2565.42,8978
1733,2024-08-31,P097,Su Şişesi,Mutfak Ürünleri,1492.98,4,5971.92,3945
1734,2023-09-28,P097,Su Şişesi,Mutfak Ürünleri,1021.68,15,15325.2,4141
1735,2024-09-28,P032,Mouse,Elektronik,325.37,4,1301.48,9739
1736,2023-10-30,P087,Kulaklık,Elektronik,419.75,2,839.5,4378
1737,2024-03-05,P037,Fırın,Ev Aletleri,1474.79,11,16222.69,6321
1738,2023-10-24,P018,Telefon,Elektronik,1148.6,11,12634.6,2027
1739,2024-04-21,P011,Kalem,Kırtasiye,200.71,14,2809.94,7245
1740,2022-12-21,P018,Telefon,Elektronik,78.78,6,472.68,8123
1741,2023-05-26,P097,Su Şişesi,Mutfak Ürünleri,286.67,13,3726.71,3674
1742,2024-05-27,P037,Fırın,Ev Aletleri,449.8,17,7646.6,2424
1743,2024-04-02,P018,Telefon,Elektronik,774.89,4,3099.56,3453
1744,2023-11-19,P011,Kalem,Kırtasiye,1061.41,18,19105.38,6409
1745,2024-01-07,P097,Su Şişesi,Mutfak Ürünleri,119.89,7,839.23,8739
1746,2023-11-29,P010,Çanta,Giyim,457.01,15,6855.15,4179
1747,2024-09-23,P010,Çanta,Giyim,470.43,3,1411.29,8619
1748,2024-03-24,P097,Su Şişesi,Mutfak Ürünleri,934.98,5,4674.9,1502
1749,2023-05-15,P032,Mouse,Elektronik,233.27,16,3732.32,3481
